latitude,longitude
-23.5530862,-46.6570147
-23.5796798,-46.6424536
-23.5434704,-46.6576233
-23.6242238,-46.7291567
-23.6125066,-46.6589401
-23.5560409,-46.6768202
-23.5892931,-46.6280705
-23.5914905,-46.6247077
-23.5352648,-46.6718645
-23.586405,-46.685938
-23.5972141,-46.6846211
-23.6097916,-46.6619479
-23.4913232,-46.6301566
-23.5310573,-46.6679898
-23.6016546,-46.6781219
-23.564784,-46.6688362
-23.5768449,-46.6717313
-23.5901728,-46.621874
-23.579449,-46.634598
-23.5312256,-46.6969591
-23.5715936,-46.6549015
-23.5755374,-46.6560567
-23.6015683,-46.6778504
-23.5618751,-46.642907
-23.5880489,-46.63562
-23.5821822,-46.6725087
-23.5894583,-46.6069747
-23.5859298,-46.6385758
-23.5707837,-46.6502062
-23.577182,-46.6722292
-23.5638148,-46.6434606
-23.617592,-46.65803
-23.6127291,-46.6786522
-23.6138091,-46.7376737
-23.5361673,-46.6596902
-23.6183154,-46.6797877
-23.628698,-46.6380357
-23.6132675,-46.7396467
-23.5399702,-46.6568881
-23.5607379,-46.6730424
-23.6052852,-46.7083039
-23.5628426,-46.6839194
-23.6042507,-46.6559941
-23.5647411,-46.6645471
-23.5713433,-46.6347462
-23.5547469,-46.6133205
-23.5932381,-46.6477014
-23.5646042,-46.6856111
-23.6253537,-46.673777
-23.5781319,-46.6746183
-23.5831952,-46.6318081
-23.5827675,-46.6768317
-23.530125,-46.704348
-23.5683223,-46.6644969
-23.5489016,-46.6932911
-23.6343585,-46.7036129
-23.6113911,-46.7033791
-23.559998,-46.6792273
-23.5656713,-46.6621012
-23.5411123,-46.6991968
-23.6034595,-46.656606
-23.5746185,-46.6582748
-23.5934147,-46.6704153
-23.6078575,-46.72443
-23.5522296,-46.6504403
-23.5636313,-46.6420898
-23.5704993,-46.6472372
-23.5452185,-46.6550891
-23.5637205,-46.6805262
-23.5663958,-46.6643749
-23.5509518,-46.6921805
-23.552525,-46.650614
-23.5731452,-46.6202627
-23.6093738,-46.6598184
-23.6065357,-46.6604851
-23.6287831,-46.6347614
-23.6139776,-46.7064656
-23.6096812,-46.737051
-23.5772051,-46.6504256
-23.6168543,-46.6775634
-23.535997,-46.6687175
-23.6015135,-46.6686417
-23.538906,-46.681111
-23.5813643,-46.6309516
-23.5613009,-46.6904051
-23.5594177,-46.6505726
-23.6245144,-46.7357833
-23.5713401,-46.633538
-23.6005593,-46.6419837
-23.5737071,-46.6376392
-23.5378377,-46.6574434
-23.5818865,-46.6067777
-23.6183913,-46.6458299
-23.615237,-46.6257
-23.6037206,-46.6400308
-23.5387263,-46.6534027
-23.6007265,-46.6531508
-23.5878205,-46.6008544
-23.5649491,-46.6611388
-23.5591302,-46.6894373
-23.4914482,-46.6307629
-23.5479185,-46.567409
-23.5779856,-46.6860654
-23.5976257,-46.6698246
-23.5587023,-46.6421434
-23.6285783,-46.7340083
-23.5839547,-46.6799292
-23.5948386,-46.6254026
-23.6170257,-46.6799021
-23.5762834,-46.6473116
-23.573407,-46.6517726
-23.5941091,-46.6151875
-23.5559587,-46.6865349
-23.5332358,-46.6873508
-23.6241352,-46.6481024
-23.599122,-46.648269
-23.5510608,-46.6908256
-23.6111888,-46.6823093
-23.5316614,-46.6657342
-23.5316265,-46.7266332
-23.5031175,-46.6377751
-23.5506666,-46.5757627
-23.5351523,-46.6686167
-23.6055206,-46.7069111
-23.6084106,-46.6295926
-23.5667438,-46.6568451
-23.530856,-46.6910564
-23.6074272,-46.622536
-23.5765735,-46.6144432
-23.5375966,-46.6590235
-23.6004862,-46.6338186
-23.55338,-46.652025
-23.6295842,-46.722719
-23.578289,-46.619665
-23.600443,-46.6628238
-23.5880998,-46.6480923
-23.5852312,-46.672632
-23.5459956,-46.650396
-23.6012563,-46.6675836
-23.600625,-46.6706878
-23.5669064,-46.6626832
-23.5811922,-46.6361036
-23.637259,-46.735318
-23.5685769,-46.6891257
-23.6057186,-46.7040474
-23.5611713,-46.6642061
-23.5553515,-46.6528315
-23.5746752,-46.6501367
-23.5734473,-46.6520344
-23.5604501,-46.6608288
-23.6289207,-46.7332694
-23.5407875,-46.6576881
-23.5225641,-46.7094472
-23.5809983,-46.6928097
-23.5651967,-46.6506636
-23.6460965,-46.6511397
-23.6435753,-46.6651381
-23.634152,-46.6958268
-23.5304347,-46.6907865
-23.575639,-46.591092
-23.5694174,-46.6492437
-23.5272319,-46.691618
-23.642187,-46.6406289
-23.6019937,-46.6669532
-23.5287623,-46.682391
-23.5887971,-46.6231928
-23.5715781,-46.6284633
-23.5654723,-46.6898317
-23.5725314,-46.6607733
-23.6070264,-46.6483889
-23.5805172,-46.6759063
-23.5690232,-46.6545346
-23.5882676,-46.673735
-23.5952163,-46.5999341
-23.6102225,-46.7095523
-23.5599659,-46.6991044
-23.5656777,-46.6638923
-23.6168415,-46.7390333
-23.5773562,-46.6027208
-23.5368428,-46.6589047
-23.634932,-46.732133
-23.5904234,-46.6711675
-23.536257,-46.65547
-23.5423443,-46.6606538
-23.5336659,-46.5780342
-23.5661297,-46.6982722
-23.5919255,-46.6411855
-23.6084693,-46.6397172
-23.613345,-46.6823407
-23.5722044,-46.6518618
-23.5821629,-46.646105
-23.588859,-46.6288132
-23.6127827,-46.66061
-23.536399,-46.655924
-23.5792436,-46.6740655
-23.5350387,-46.6653198
-23.5524198,-46.6625256
-23.5561764,-46.6775926
-23.5939274,-46.6853371
-23.6335073,-46.6390092
-23.6342662,-46.6921058
-23.5292869,-46.6890495
-23.5850054,-46.6788849
-23.597931,-46.6334947
-23.6335977,-46.69453
-23.6339983,-46.6399358
-23.5372894,-46.7199752
-23.5737259,-46.6592625
-23.5587916,-46.6653967
-23.5578574,-46.6498221
-23.5911712,-46.6238723
-23.6170546,-46.6710816
-23.5661506,-46.6572969
-23.6281021,-46.7341187
-23.5729719,-46.6354025
-23.6127876,-46.7071013
-23.5785289,-46.6742944
-23.5527405,-46.6559777
-23.5614963,-46.5780998
-23.5495439,-46.6581063
-23.5347929,-46.6711947
-23.5785113,-46.6736699
-23.5404191,-46.6584474
-23.6366846,-46.6677997
-23.6001825,-46.7254369
-23.5432844,-46.7037282
-23.5442995,-46.6573619
-23.5514664,-46.6608699
-23.5713351,-46.648171
-23.6275803,-46.7326972
-23.574757,-46.6335084
-23.5800625,-46.6757963
-23.5617149,-46.667378
-23.5805554,-46.6352057
-23.5832394,-46.6505267
-23.6338839,-46.6376718
-23.5928102,-46.6653596
-23.529756,-46.679525
-23.4976752,-46.7048627
-23.5944347,-46.6268204
-23.606876,-46.6643625
-23.599805,-46.6713642
-23.5359976,-46.6674339
-23.562676,-46.6682988
-23.5360516,-46.6807242
-23.5558245,-46.6042144
-23.5637067,-46.6874463
-23.6069837,-46.7074659
-23.605716,-46.6570355
-23.5993906,-46.6712384
-23.6174067,-46.7328726
-23.6102906,-46.6585427
-23.5693338,-46.6419625
-23.5320909,-46.7146786
-23.5582806,-46.6923384
-23.601605,-46.6702246
-23.620919,-46.7389937
-23.5474973,-46.6859151
-23.5764983,-46.6472006
-23.5841907,-46.6289943
-23.56661,-46.6446977
-23.6456673,-46.666696
-23.6157023,-46.6332986
-23.5943842,-46.669285
-23.5527695,-46.6875399
-23.5962255,-46.603801
-23.6227746,-46.6368757
-23.5841685,-46.6283161
-23.6131618,-46.6846178
-23.6042853,-46.6551921
-23.6072803,-46.635304
-23.5696511,-46.6348542
-23.6143879,-46.6347219
-23.5378444,-46.6730385
-23.602431,-46.642122
-23.609247,-46.626941
-23.5959881,-46.6270333
-23.5919974,-46.625469
-23.5877709,-46.6783161
-23.5576036,-46.6774561
-23.5699103,-46.6569914
-23.5586628,-46.6733981
-23.5667768,-46.6971316
-23.6252923,-46.6265324
-23.5784719,-46.635058
-23.5941267,-46.6039596
-23.5644121,-46.6302278
-23.6147177,-46.6065257
-23.5714232,-46.6501194
-23.6046581,-46.665367
-23.5734996,-46.6595003
-23.6027858,-46.6360011
-23.6297004,-46.6402585
-23.5349275,-46.6696102
-23.6144302,-46.6809806
-23.6066977,-46.6366503
-23.561206,-46.6613743
-23.6090294,-46.6914025
-23.575499,-46.7330456
-23.607002,-46.62087
-23.5600425,-46.6843418
-23.585866,-46.633844
-23.5708129,-46.6552443
-23.4957853,-46.6292165
-23.6366261,-46.6398731
-23.6293436,-46.6695967
-23.5013372,-46.6392374
-23.5692539,-46.663157
-23.5741792,-46.6593345
-23.6209132,-46.6383892
-23.5648696,-46.6495667
-23.5542108,-46.5911825
-23.624556,-46.6481612
-23.6160909,-46.6374997
-23.5378883,-46.6701035
-23.5680974,-46.6544623
-23.53214,-46.703271
-23.6027373,-46.6341186
-23.5664026,-46.6854361
-23.5434231,-46.6533286
-23.5761061,-46.614439
-23.6474567,-46.6657933
-23.6252777,-46.7214677
-23.6129613,-46.6799819
-23.5778483,-46.6497544
-23.580636,-46.6922739
-23.5623567,-46.6307887
-23.5639938,-46.6443359
-23.6220806,-46.6407929
-23.6005942,-46.6081954
-23.57335,-46.6592247
-23.5951752,-46.6306595
-23.5939681,-46.6706296
-23.6336203,-46.7016758
-23.5712572,-46.6496199
-23.5582948,-46.6444298
-23.4923989,-46.6391726
-23.6113117,-46.662285
-23.6347762,-46.6366654
-23.6044096,-46.6392561
-23.572852,-46.7264695
-23.6126539,-46.6849084
-23.6217705,-46.6730862
-23.6193109,-46.7345497
-23.566674,-46.660957
-23.6078165,-46.7086653
-23.5810417,-46.6472669
-23.5616697,-46.5813702
-23.5764612,-46.6502531
-23.5623834,-46.6514729
-23.5831383,-46.6460884
-23.5928118,-46.624939
-23.5877407,-46.6261636
-23.6193129,-46.6788997
-23.6127481,-46.6636784
-23.5685205,-46.6560747
-23.6093169,-46.6394021
-23.5853047,-46.6433672
-23.5895812,-46.6325955
-23.6227371,-46.675429
-23.5380644,-46.6577914
-23.6208108,-46.6374201
-23.5940667,-46.6762065
-23.6098742,-46.6591796
-23.617116,-46.633042
-23.5650789,-46.6559496
-23.5597336,-46.6724716
-23.5451403,-46.6531649
-23.528609,-46.675291
-23.6237686,-46.6870456
-23.5294932,-46.6873611
-23.549786,-46.6903986
-23.5855935,-46.6050025
-23.5571781,-46.6775322
-23.6084772,-46.6395592
-23.5515994,-46.6876648
-23.5343791,-46.6821611
-23.6120606,-46.6231405
-23.6009887,-46.6089883
-23.5858222,-46.7188479
-23.610624,-46.6610437
-23.5624014,-46.666342
-23.5812015,-46.6242676
-23.6183018,-46.7379192
-23.5568487,-46.6746325
-23.6268691,-46.7308292
-23.539367,-46.680335
-23.6380129,-46.6404408
-23.5943191,-46.667039
-23.5926601,-46.6747404
-23.5678601,-46.691911
-23.6027725,-46.6584619
-23.596514,-46.6109271
-23.6109106,-46.7318555
-23.5942143,-46.6096568
-23.5548496,-46.6620889
-23.603855,-46.6712419
-23.58462,-46.686026
-23.5830628,-46.6796597
-23.5408425,-46.6713292
-23.5292419,-46.6898577
-23.5812551,-46.6076148
-23.5347291,-46.6921688
-23.5338729,-46.6734772
-23.5332471,-46.6675082
-23.6347239,-46.6610564
-23.537054,-46.654065
-23.5779831,-46.6726498
-23.5456112,-46.6689419
-23.6086308,-46.6575601
-23.5683883,-46.6623854
-23.6202118,-46.6357593
-23.5861397,-46.6443635
-23.5624173,-46.6513163
-23.5436697,-46.6596348
-23.5339245,-46.6840574
-23.5684512,-46.6540947
-23.6213805,-46.6335994
-23.5970535,-46.6375545
-23.6181774,-46.674441
-23.5805261,-46.6728905
-23.568778,-46.6911241
-23.6087889,-46.6624964
-23.5553355,-46.6921169
-23.5384807,-46.6822897
-23.6111208,-46.7051982
-23.5480836,-46.6555447
-23.534938,-46.655059
-23.6035187,-46.6640449
-23.5696739,-46.6562038
-23.5366463,-46.6710309
-23.6171446,-46.6326636
-23.5605769,-46.6775192
-23.619241,-46.7395084
-23.615609,-46.6399022
-23.572843,-46.6597993
-23.5036321,-46.6376108
-23.5453124,-46.6939416
-23.5825887,-46.6759833
-23.5739698,-46.6351563
-23.5572014,-46.655591
-23.6005823,-46.6700375
-23.5381849,-46.6669834
-23.6123891,-46.7051714
-23.557303,-46.6739014
-23.6027321,-46.6440926
-23.5988152,-46.6677643
-23.5768266,-46.634617
-23.5553628,-46.6560881
-23.6382579,-46.6653795
-23.5003882,-46.6408037
-23.5605304,-46.6763811
-23.6132778,-46.6843195
-23.5755015,-46.6438486
-23.599584,-46.641633
-23.5852985,-46.6291608
-23.5813718,-46.6919749
-23.5446105,-46.6559471
-23.6255519,-46.6240069
-23.5637074,-46.6713924
-23.5265748,-46.7286919
-23.6017205,-46.7254878
-23.6098603,-46.6563144
-23.561989,-46.6026546
-23.5521706,-46.6919878
-23.6176669,-46.6804113
-23.5588622,-46.6206691
-23.6118264,-46.6322771
-23.6114312,-46.7045313
-23.5616403,-46.6712868
-23.5424197,-46.651168
-23.6139422,-46.6825582
-23.6438175,-46.6559995
-23.6047419,-46.6763565
-23.532321,-46.704428
-23.6192499,-46.6787545
-23.5707708,-46.7327893
-23.5005703,-46.6416443
-23.6021502,-46.7283194
-23.5650288,-46.6631839
-23.6003276,-46.6611815
-23.5508791,-46.7182812
-23.5823432,-46.6813682
-23.5661614,-46.6530392
-23.5827318,-46.7182398
-23.5674177,-46.6340402
-23.5765787,-46.6119995
-23.615948,-46.6752401
-23.5343462,-46.6907679
-23.5631355,-46.6989028
-23.6070132,-46.6553993
-23.5565313,-46.6776094
-23.5855297,-46.6454506
-23.5767573,-46.6498081
-23.5308439,-46.6842334
-23.5871995,-46.6052376
-23.533256,-46.7257772
-23.5920107,-46.6471441
-23.636014,-46.734473
-23.500961,-46.6270855
-23.5721537,-46.6610414
-23.6215714,-46.6899271
-23.5906641,-46.6368662
-23.4926149,-46.6387564
-23.5960253,-46.6784949
-23.5859263,-46.6784144
-23.5984119,-46.6669849
-23.5597481,-46.6754676
-23.5549606,-46.5692044
-23.5995909,-46.6637607
-23.5714939,-46.6335896
-23.544228,-46.693965
-23.582241,-46.6064036
-23.5693587,-46.646439
-23.5351028,-46.6651649
-23.6020846,-46.6668395
-23.5380676,-46.6607211
-23.5374645,-46.6598386
-23.6026949,-46.6470898
-23.6132114,-46.6810595
-23.6269913,-46.7365332
-23.5732287,-46.6592253
-23.5409012,-46.6769962
-23.5696523,-46.6558895
-23.5779928,-46.6118674
-23.5380204,-46.6877107
-23.5897182,-46.6301218
-23.5665329,-46.6525983
-23.5561769,-46.6780074
-23.6225172,-46.6889694
-23.5722494,-46.6323061
-23.6417617,-46.6331459
-23.5935822,-46.6703314
-23.6249763,-46.6837488
-23.5429823,-46.6734001
-23.6156871,-46.6715227
-23.5361331,-46.6792161
-23.5487505,-46.6503806
-23.5871393,-46.6051994
-23.5627573,-46.6784743
-23.553888,-46.647451
-23.5907203,-46.6344653
-23.5993636,-46.6442768
-23.5550925,-46.5884413
-23.5289382,-46.7009258
-23.5257138,-46.7300068
-23.5391972,-46.6593981
-23.5917602,-46.6754322
-23.5384743,-46.6613308
-23.563564,-46.6223343
-23.6220498,-46.6808683
-23.630961,-46.7331427
-23.5613046,-46.6526215
-23.6174366,-46.7317061
-23.5752208,-46.6486478
-23.5669745,-46.6607676
-23.5788322,-46.6127237
-23.5359677,-46.6830616
-23.5619619,-46.6617515
-23.5223444,-46.7304072
-23.536986,-46.6610407
-23.574235,-46.73888
-23.6342009,-46.6409303
-23.5682324,-46.6623241
-23.5239692,-46.7353306
-23.4985371,-46.6232453
-23.6383517,-46.6694681
-23.5551266,-46.6863142
-23.5757122,-46.6478794
-23.6465773,-46.6656515
-23.633587,-46.691952
-23.5816946,-46.6818108
-23.5725702,-46.6453841
-23.5810326,-46.6744495
-23.4914727,-46.6298398
-23.5617433,-46.6765867
-23.5383068,-46.6578752
-23.5824028,-46.642832
-23.561333,-46.6714017
-23.6236253,-46.7378955
-23.5581704,-46.6635731
-23.5595663,-46.6053922
-23.5845781,-46.685939
-23.5835933,-46.6064745
-23.5769245,-46.6488638
-23.5990616,-46.6634422
-23.5438383,-46.6532529
-23.5836251,-46.6060701
-23.5287527,-46.6865758
-23.5853669,-46.6441412
-23.532739,-46.659033
-23.5796466,-46.6928282
-23.5597905,-46.6739002
-23.6107425,-46.680373
-23.5371028,-46.7179759
-23.5622176,-46.6602885
-23.602678,-46.6455675
-23.5836217,-46.6773333
-23.491506,-46.6298656
-23.5282665,-46.6816852
-23.532066,-46.709683
-23.5484085,-46.6442484
-23.5730524,-46.625732
-23.6357179,-46.7392557
-23.6124002,-46.6807028
-23.5875873,-46.6777803
-23.5968642,-46.678706
-23.6331158,-46.7322052
-23.6106664,-46.6633281
-23.532579,-46.705336
-23.5315232,-46.6666331
-23.5993915,-46.6772642
-23.5691222,-46.634485
-23.5324877,-46.5794634
-23.5542315,-46.6822254
-23.5959638,-46.6752434
-23.5010873,-46.6372329
-23.6407758,-46.676381
-23.563644,-46.6968483
-23.6087324,-46.6611322
-23.5417155,-46.656041
-23.5478889,-46.6905583
-23.5444084,-46.6599001
-23.612362,-46.730567
-23.6013047,-46.6669651
-23.5711206,-46.6447663
-23.570197,-46.6328052
-23.5602755,-46.6637606
-23.5696504,-46.6579139
-23.6293421,-46.7328899
-23.6246918,-46.7358916
-23.5329571,-46.6744636
-23.5718189,-46.7107873
-23.5737703,-46.6548216
-23.6330648,-46.6406877
-23.5417525,-46.7024707
-23.5314004,-46.6675003
-23.5861127,-46.6474852
-23.5354676,-46.6706522
-23.5741273,-46.6450212
-23.535,-46.656
-23.5432889,-46.6625131
-23.6146928,-46.6359152
-23.60173,-46.6726692
-23.5390188,-46.6684725
-23.5710648,-46.7126535
-23.5031778,-46.6214002
-23.5736398,-46.659598
-23.6257059,-46.7341645
-23.5408597,-46.6799452
-23.5469174,-46.6604485
-23.5585603,-46.5922844
-23.6262273,-46.6673476
-23.5992681,-46.6721777
-23.6134597,-46.6794345
-23.6245956,-46.6706794
-23.4928558,-46.6326365
-23.5926235,-46.62819
-23.58553,-46.716232
-23.5325806,-46.665483
-23.5771023,-46.6184151
-23.548057,-46.6950018
-23.5391725,-46.6526452
-23.6371843,-46.7364518
-23.6121706,-46.664088
-23.6055896,-46.65588
-23.5795014,-46.6058364
-23.6164558,-46.6354456
-23.5712906,-46.6444364
-23.5653777,-46.6485971
-23.574273,-46.647177
-23.5657758,-46.6619914
-23.5994328,-46.6632152
-23.5963618,-46.6715342
-23.533313,-46.689809
-23.541499,-46.685587
-23.5357909,-46.6674693
-23.559821,-46.5958491
-23.5357821,-46.6607191
-23.5588285,-46.5797017
-23.6053057,-46.7048868
-23.5616883,-46.6520486
-23.5706816,-46.6588101
-23.6203698,-46.6773416
-23.5665714,-46.6430813
-23.5822736,-46.6914621
-23.5631166,-46.6706316
-23.5643845,-46.6703174
-23.535553,-46.6775868
-23.5599863,-46.6554474
-23.5401995,-46.6691826
-23.6208549,-46.6359384
-23.5693854,-46.6587145
-23.633561,-46.7243913
-23.5442411,-46.6526695
-23.5355824,-46.6803072
-23.5307982,-46.6909803
-23.532974,-46.6839939
-23.602851,-46.6576376
-23.5853766,-46.6801541
-23.5727731,-46.5792457
-23.5514161,-46.6477864
-23.560128,-46.6542595
-23.556537,-46.6569863
-23.60761,-46.632186
-23.6006908,-46.6680318
-23.6078696,-46.6410548
-23.5704627,-46.6576136
-23.6029776,-46.6730922
-23.6227833,-46.6378123
-23.6291758,-46.6702706
-23.5665357,-46.6610542
-23.5409098,-46.6484147
-23.5666482,-46.6607077
-23.5812592,-46.6307914
-23.5368071,-46.678476
-23.6034412,-46.6638856
-23.6205761,-46.64085
-23.5593437,-46.5928344
-23.5968634,-46.6458197
-23.5679116,-46.6637724
-23.6025554,-46.6270564
-23.6321387,-46.6404998
-23.5684521,-46.6538051
-23.5665089,-46.6616743
-23.5756031,-46.6335607
-23.5381057,-46.6974182
-23.6008646,-46.6692364
-23.5859846,-46.6405468
-23.5338681,-46.677628
-23.5681392,-46.6645456
-23.6201026,-46.6634083
-23.5687129,-46.6281803
-23.5680473,-46.6621358
-23.619798,-46.675748
-23.5997264,-46.6290246
-23.555811,-46.650816
-23.5856521,-46.6460518
-23.6098611,-46.6649102
-23.5511373,-46.6530602
-23.592541,-46.6775899
-23.5995372,-46.661377
-23.6343882,-46.7106034
-23.5804363,-46.6481853
-23.529396,-46.681765
-23.5261349,-46.6915672
-23.6099478,-46.6568637
-23.5884395,-46.6282935
-23.5331205,-46.7165281
-23.5626583,-46.6270842
-23.5379706,-46.6785396
-23.5390506,-46.6605097
-23.541813,-46.662616
-23.5409928,-46.6574978
-23.5524709,-46.6900268
-23.5805994,-46.675855
-23.6221143,-46.6705259
-23.5991253,-46.6810787
-23.5421514,-46.6530933
-23.6159128,-46.622475
-23.5323222,-46.6676582
-23.5597529,-46.6659801
-23.6066273,-46.659523
-23.5354854,-46.7152208
-23.6314968,-46.7336147
-23.5952279,-46.6820523
-23.5602898,-46.6847615
-23.5317493,-46.7273774
-23.5998882,-46.6655679
-23.5484436,-46.5691463
-23.5378619,-46.7194517
-23.5768292,-46.6501595
-23.612955,-46.6645916
-23.6370015,-46.6405122
-23.5680106,-46.6333206
-23.550019,-46.691656
-23.632307,-46.7023649
-23.5411745,-46.6728999
-23.5689858,-46.6451851
-23.5000626,-46.6304041
-23.5725077,-46.6478689
-23.6097276,-46.609122
-23.5723166,-46.6524142
-23.5725245,-46.6128754
-23.5955962,-46.6660031
-23.5637553,-46.6676257
-23.6372613,-46.7383297
-23.6087382,-46.7041218
-23.5735009,-46.6457749
-23.5713695,-46.6538449
-23.6090982,-46.6583679
-23.5611449,-46.6651855
-23.5548422,-46.6831727
-23.5361166,-46.6782003
-23.5498601,-46.6950904
-23.5652783,-46.687645
-23.5621843,-46.6591981
-23.5695364,-46.6900206
-23.6153912,-46.6246068
-23.542535,-46.686712
-23.538426,-46.680493
-23.6243043,-46.6697957
-23.5835092,-46.6738986
-23.4919905,-46.6396212
-23.6131967,-46.6589821
-23.5956538,-46.6072367
-23.5946656,-46.6414898
-23.6087074,-46.65627
-23.6013531,-46.6670856
-23.5986867,-46.6639722
-23.5225054,-46.7233819
-23.5454023,-46.6555839
-23.5363474,-46.6708814
-23.4988959,-46.6420375
-23.634343,-46.731027
-23.5421992,-46.6590448
-23.5630357,-46.5943657
-23.6235332,-46.6716118
-23.6149415,-46.6118915
-23.6110687,-46.7043971
-23.5560378,-46.5685201
-23.5619251,-46.6765315
-23.4948366,-46.6257691
-23.6359429,-46.6950298
-23.5583054,-46.6765901
-23.5429842,-46.662514
-23.5841082,-46.6312341
-23.5944182,-46.6442428
-23.5496415,-46.5697788
-23.6245989,-46.671224
-23.612855,-46.6836298
-23.5675149,-46.6788986
-23.537843,-46.7054405
-23.4941856,-46.6261071
-23.615848,-46.621238
-23.5374621,-46.6614434
-23.6026259,-46.6440309
-23.5920779,-46.6424302
-23.5636051,-46.6981682
-23.5716515,-46.6236355
-23.5486108,-46.656453
-23.5594654,-46.6626965
-23.5640996,-46.6910643
-23.617404,-46.623665
-23.6246605,-46.633856
-23.534986,-46.659099
-23.6154944,-46.6342287
-23.6098165,-46.6553901
-23.5874242,-46.625691
-23.5688213,-46.6355106
-23.5727799,-46.6351462
-23.5326558,-46.6662431
-23.6258826,-46.7339236
-23.5982194,-46.6680327
-23.5014798,-46.6396185
-23.6074077,-46.6693372
-23.5742811,-46.6450389
-23.63434,-46.695153
-23.6241444,-46.6869805
-23.6225029,-46.733598
-23.533392,-46.6634114
-23.6075445,-46.7278512
-23.5714355,-46.6493741
-23.5879122,-46.6431323
-23.5859104,-46.674002
-23.6341594,-46.63783
-23.604,-46.616
-23.6056928,-46.6746577
-23.5968975,-46.6448314
-23.5648129,-46.6628007
-23.52574,-46.701663
-23.6174191,-46.6793122
-23.6026493,-46.6758561
-23.6271972,-46.6373109
-23.6262541,-46.6309241
-23.5710346,-46.7323283
-23.5543626,-46.6747523
-23.6177803,-46.6806388
-23.5631789,-46.6725297
-23.4938764,-46.6278853
-23.6270854,-46.6711537
-23.5702099,-46.6324216
-23.6138442,-46.6643393
-23.56688,-46.656171
-23.6113493,-46.661919
-23.5658614,-46.6459102
-23.5976519,-46.6464985
-23.4974894,-46.6257478
-23.5709975,-46.6541175
-23.6420549,-46.6434013
-23.4974421,-46.6364918
-23.5401635,-46.6775588
-23.5702817,-46.6363252
-23.5577059,-46.6652939
-23.5356427,-46.6643983
-23.5359398,-46.6805855
-23.5815264,-46.6814231
-23.6294672,-46.6956098
-23.5895108,-46.6418642
-23.6384153,-46.6692387
-23.6023847,-46.6578372
-23.5876052,-46.6356464
-23.5699482,-46.6631361
-23.5748549,-46.5875215
-23.5626329,-46.6861908
-23.494398,-46.6265237
-23.5356856,-46.6614663
-23.6005102,-46.6603473
-23.6264586,-46.6940088
-23.5626563,-46.5841441
-23.5642732,-46.6701732
-23.5343013,-46.6666849
-23.6067452,-46.7029176
-23.6081451,-46.6570022
-23.6050048,-46.6599912
-23.6041532,-46.6676464
-23.5687776,-46.6617125
-23.6335421,-46.7311984
-23.5804763,-46.6736878
-23.5640392,-46.6921772
-23.5623332,-46.6516858
-23.6350759,-46.6362998
-23.551876,-46.649195
-23.5817816,-46.6778861
-23.5618905,-46.5803914
-23.5584353,-46.6415412
-23.6323477,-46.7037181
-23.6301706,-46.7326681
-23.6167685,-46.6364552
-23.5403037,-46.6579222
-23.5969217,-46.6468249
-23.4985334,-46.6322893
-23.53096,-46.704528
-23.615383,-46.732458
-23.6030848,-46.6840478
-23.5651245,-46.6892969
-23.6338658,-46.6994958
-23.5753662,-46.6319534
-23.6399427,-46.671089
-23.636007,-46.732611
-23.5501232,-46.6915821
-23.5936419,-46.6705086
-23.5364791,-46.6794597
-23.5418507,-46.6635735
-23.6021907,-46.668035
-23.6295594,-46.6868582
-23.5945396,-46.679824
-23.5873474,-46.641487
-23.64091,-46.6731868
-23.5434991,-46.6536587
-23.619238,-46.6782222
-23.6075572,-46.6651383
-23.6115162,-46.63127
-23.4931281,-46.6292098
-23.6291517,-46.6687971
-23.5974866,-46.6382527
-23.5622326,-46.6853921
-23.5669346,-46.6457713
-23.5763493,-46.6262255
-23.5895755,-46.6415764
-23.6452546,-46.6668387
-23.5816484,-46.6446465
-23.5681261,-46.6653552
-23.5313578,-46.6873127
-23.5675831,-46.6247443
-23.6047784,-46.6303747
-23.6151005,-46.6295782
-23.5543974,-46.6898911
-23.569209,-46.6326173
-23.6016962,-46.6707236
-23.635965,-46.6380266
-23.5508916,-46.6900323
-23.5740769,-46.6493415
-23.5657889,-46.6587726
-23.6118306,-46.7059744
-23.6028679,-46.6676253
-23.5614403,-46.6665201
-23.5863726,-46.6418136
-23.5520527,-46.6967755
-23.5293759,-46.6900652
-23.5409817,-46.6578224
-23.5397174,-46.6555988
-23.6117867,-46.6841559
-23.6146851,-46.6245624
-23.4976876,-46.6320778
-23.5945829,-46.6047342
-23.5788356,-46.6726225
-23.6318957,-46.7336375
-23.6024688,-46.6693965
-23.6157018,-46.6325937
-23.5831034,-46.6790745
-23.5252904,-46.6032356
-23.5660197,-46.6662191
-23.6194623,-46.6727087
-23.5830084,-46.6853706
-23.6148781,-46.6328044
-23.5841641,-46.6770482
-23.5744558,-46.6871626
-23.5683197,-46.6521575
-23.588855,-46.672851
-23.5482294,-46.6574713
-23.5543515,-46.6745636
-23.606603,-46.623249
-23.542025,-46.6733841
-23.608092,-46.621653
-23.6425872,-46.6376523
-23.5547296,-46.6895977
-23.5660739,-46.6876589
-23.5684779,-46.650497
-23.546036,-46.6556636
-23.6163665,-46.6235206
-23.5674756,-46.6895978
-23.6379272,-46.6664468
-23.5708187,-46.6280389
-23.5455707,-46.65526
-23.5273464,-46.7275684
-23.6028339,-46.6436721
-23.5555497,-46.5694464
-23.5315968,-46.6833445
-23.580731,-46.6758905
